City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
248,Namasuba,UG,2021-05-31 14:41:57,0.6894,32.4214,66.13,92,100,4.0
249,Orange Park,US,2021-05-31 14:41:57,30.1661,-81.7065,81.01,61,40,1.01
250,Tocopilla,CL,2021-05-31 14:41:58,-22.092,-70.1979,69.84,63,31,7.43
251,Lakes Entrance,AU,2021-05-31 14:41:58,-37.8811,147.981,45.91,67,99,5.23
252,Okha,RU,2021-05-31 14:41:59,53.5739,142.9478,34.23,86,13,8.61
253,Boda,CF,2021-05-31 14:41:59,4.3189,17.4695,88.83,50,88,2.1
254,Primo Tapia,MX,2021-05-31 14:41:59,32.22,-116.9172,60.91,78,42,2.66
255,Kieta,PG,2021-05-31 14:42:00,-6.2167,155.6333,78.85,86,99,4.63
256,Anadyr,RU,2021-05-31 14:42:00,64.75,177.4833,36.1,64,0,3.69
257,Port Lincoln,AU,2021-05-31 14:42:00,-34.7333,135.8667,59.04,44,100,5.64
258,Thinadhoo,MV,2021-05-31 14:42:22,0.5333,72.9333,84.4,71,95,18.03
259,Vangaindrano,MG,2021-05-31 14:42:23,-23.35,47.6,71.38,85,9,7.85
260,Lop Buri,TH,2021-05-31 14:42:23,14.7981,100.654,88.2,64,74,9.98
261,Beringovskiy,RU,2021-05-31 14:42:24,63.05,179.3167,30.38,90,92,8.32
262,Fontem,CM,2021-05-31 14:42:24,5.4685,9.8818,76.26,79,99,2.01
263,Kupang,ID,2021-05-31 14:42:24,-10.1667,123.5833,76.53,87,100,6.26
264,Baiyin,CN,2021-05-31 14:42:25,36.5583,104.2081,56.28,44,100,9.22
265,Ancud,CL,2021-05-31 14:42:25,-41.8697,-73.8203,60.22,98,100,16.98
266,Omboue,GA,2021-05-31 14:42:25,-1.5746,9.2618,81.37,75,100,9.98
267,Lebu,CL,2021-05-31 14:42:26,-37.6167,-73.65,57.58,95,100,11.88
268,Bafoulabe,ML,2021-05-31 14:42:26,13.8065,-10.8321,103.84,21,100,4.83
269,Jinji,CN,2021-05-31 14:42:27,23.2281,110.8261,81.45,86,100,1.77
270,Kondinskoye,RU,2021-05-31 14:42:27,59.6481,67.41,42.12,88,100,7.9
271,Sioux Lookout,CA,2021-05-31 14:38:54,50.1001,-91.917,57.27,77,20,4.61
272,Kununurra,AU,2021-05-31 14:42:27,-15.7667,128.7333,64.38,72,22,0.0
273,Faranah,GN,2021-05-31 14:42:28,10.0404,-10.7434,90.61,44,92,7.52
274,Biltine,TD,2021-05-31 14:42:28,14.5333,20.9167,107.51,10,15,12.84
275,Mandera,KE,2021-05-31 14:42:29,3.9366,41.867,89.11,40,92,12.01
276,Cabatuan,PH,2021-05-31 14:42:29,10.8794,122.486,78.98,88,100,3.76
277,Saint Anthony,US,2021-05-31 14:42:29,45.0205,-93.218,64.33,83,75,1.99
278,Nioro,GM,2021-05-31 14:42:30,13.35,-15.75,100.65,23,75,7.67
279,Sarangani,PH,2021-05-31 14:42:30,5.4033,125.4636,83.5,74,100,20.62
280,Dongying,CN,2021-05-31 14:42:30,37.4564,118.4856,71.64,76,100,6.53
281,Bardiyah,LY,2021-05-31 14:42:31,31.7561,25.0865,75.65,52,1,11.39
282,Katsuura,JP,2021-05-31 14:42:31,35.1333,140.3,67.19,80,46,6.96
283,Vardo,NO,2021-05-31 14:42:32,70.3705,31.1107,46.6,83,100,27.29
284,Lichuan,CN,2021-05-31 14:42:32,30.3,108.85,64.33,89,97,1.81
285,Te Anau,NZ,2021-05-31 14:42:32,-45.4167,167.7167,40.33,92,55,3.04
286,Kaeo,NZ,2021-05-31 14:42:33,-35.1,173.7833,52.32,95,16,5.95
287,Aldan,RU,2021-05-31 14:42:33,58.6031,125.3894,48.13,83,58,5.88
288,Poum,NC,2021-05-31 14:42:33,-20.2333,164.0167,71.91,55,32,15.39
289,Margate,GB,2021-05-31 14:38:50,51.3813,1.3862,75.18,84,0,11.97
290,College,US,2021-05-31 14:42:34,64.8569,-147.8028,56.8,67,75,4.61
291,Karpathos,GR,2021-05-31 14:42:34,35.507,27.2132,76.96,78,0,9.91
292,Marsh Harbour,BS,2021-05-31 14:42:35,26.5412,-77.0636,78.98,76,59,11.05
293,Hofn,IS,2021-05-31 14:42:35,64.2539,-15.2082,51.82,76,75,14.97
294,Daru,PG,2021-05-31 14:42:36,-9.0763,143.2092,77.59,85,79,16.33
